fecha,alcaldia,probabilidad_lluvia_intensa,prediccion_lluvia_intensa,valor_real,riesgo
2019-01-02,ALVARO OBREGON,0.03594294959228345,0,0,BAJO
2019-01-02,AZCAPOTZALCO,0.041344861626626955,0,0,BAJO
2019-01-02,BENITO JUAREZ,0.04108185391893019,0,0,BAJO
2019-01-02,COYOACAN,0.04129401127380331,0,0,BAJO
2019-01-02,CUAJIMALPA DE MORELOS,0.03950973270914619,0,0,BAJO
2019-01-02,CUAUHTEMOC,0.03784271010849905,0,0,BAJO
2019-01-02,GUSTAVO A. MADERO,0.03763793206918863,0,0,BAJO
2019-01-02,IZTACALCO,0.04147896361893344,0,0,BAJO
2019-01-02,IZTAPALAPA,0.06049516917821575,0,0,BAJO
2019-01-02,LA MAGDALENA CONTRERAS,0.026991396767609314,0,0,BAJO
2019-01-02,MIGUEL HIDALGO,0.04111070953274613,0,0,BAJO
2019-01-02,MILPA ALTA,0.023991748085705766,0,0,BAJO
2019-01-02,TLAHUAC,0.07727083299197302,0,0,BAJO
2019-01-02,TLALPAN,0.01618850517896744,0,0,BAJO
2019-01-02,VENUSTIANO CARRANZA,0.04222248824943147,0,0,BAJO
2019-01-02,XOCHIMILCO,0.02614359828260278,0,0,BAJO
2019-01-03,ALVARO OBREGON,0.015278385986114185,0,0,BAJO
2019-01-03,AZCAPOTZALCO,0.01762160304459609,0,0,BAJO
2019-01-03,BENITO JUAREZ,0.017506750562520188,0,0,BAJO
2019-01-03,COYOACAN,0.017599394452736814,0,0,BAJO
2019-01-03,CUAJIMALPA DE MORELOS,0.016859170317105106,0,0,BAJO
2019-01-03,CUAUHTEMOC,0.01609521202597551,0,0,BAJO
2019-01-03,GUSTAVO A. MADERO,0.015999352105150588,0,0,BAJO
2019-01-03,IZTACALCO,0.01768017778333958,0,0,BAJO
2019-01-03,IZTAPALAPA,0.026323724367068566,0,0,BAJO
2019-01-03,LA MAGDALENA CONTRERAS,0.011641332649699332,0,0,BAJO
2019-01-03,MIGUEL HIDALGO,0.01751934971594834,0,0,BAJO
2019-01-03,MILPA ALTA,0.016265950191272364,0,0,BAJO
2019-01-03,TLAHUAC,0.04454970464189236,0,0,BAJO
2019-01-03,TLALPAN,0.007106313331869076,0,0,BAJO
2019-01-03,VENUSTIANO CARRANZA,0.017964110116942017,0,0,BAJO
2019-01-03,XOCHIMILCO,0.012289901336935376,0,0,BAJO
2019-01-04,ALVARO OBREGON,0.005113417680091038,0,0,BAJO
2019-01-04,AZCAPOTZALCO,0.005850041565896211,0,0,BAJO
2019-01-04,BENITO JUAREZ,0.005779441578614443,0,0,BAJO
2019-01-04,COYOACAN,0.0058425804961900725,0,0,BAJO
2019-01-04,CUAJIMALPA DE MORELOS,0.005819661408912243,0,0,BAJO
2019-01-04,CUAUHTEMOC,0.005337768061829805,0,0,BAJO
2019-01-04,GUSTAVO A. MADERO,0.005315597621752457,0,0,BAJO
2019-01-04,IZTACALCO,0.00586972107641159,0,0,BAJO
2019-01-04,IZTAPALAPA,0.009492587402089494,0,0,BAJO
2019-01-04,LA MAGDALENA CONTRERAS,0.005486691793780652,0,0,BAJO
2019-01-04,MIGUEL HIDALGO,0.005815691000387942,0,0,BAJO
2019-01-04,MILPA ALTA,0.01388413360808937,0,0,BAJO
2019-01-04,TLAHUAC,0.02044090487966108,0,0,BAJO
2019-01-04,TLALPAN,0.0050536258366860945,0,0,BAJO
2019-01-04,VENUSTIANO CARRANZA,0.006025526861488022,0,0,BAJO
2019-01-04,XOCHIMILCO,0.007114131787621089,0,0,BAJO
2019-01-05,ALVARO OBREGON,0.01658957806715417,0,0,BAJO
2019-01-05,AZCAPOTZALCO,0.019084111173710436,0,0,BAJO
2019-01-05,BENITO JUAREZ,0.01921522030686256,0,0,BAJO
2019-01-05,COYOACAN,0.01906009513762139,0,0,BAJO
2019-01-05,CUAJIMALPA DE MORELOS,0.01843945281740124,0,0,BAJO
2019-01-05,CUAUHTEMOC,0.017433285174688007,0,0,BAJO
2019-01-05,GUSTAVO A. MADERO,0.017307369650576915,0,0,BAJO
2019-01-05,IZTACALCO,0.019147452579943217,0,0,BAJO
2019-01-05,IZTAPALAPA,0.02629492327894168,0,0,BAJO
2019-01-05,LA MAGDALENA CONTRERAS,0.013777630906737672,0,0,BAJO
2019-01-05,MIGUEL HIDALGO,0.018973535219434533,0,0,BAJO
2019-01-05,MILPA ALTA,0.0142244307330585,0,0,BAJO
2019-01-05,TLAHUAC,0.03547798050004849,0,0,BAJO
2019-01-05,TLALPAN,0.009334503675364172,0,0,BAJO
2019-01-05,VENUSTIANO CARRANZA,0.019321109451069757,0,0,BAJO
2019-01-05,XOCHIMILCO,0.013778441328757706,0,0,BAJO
2019-01-06,ALVARO OBREGON,0.015104066826551315,0,0,BAJO
2019-01-06,AZCAPOTZALCO,0.01731115106481685,0,0,BAJO
2019-01-06,BENITO JUAREZ,0.017430296279964525,0,0,BAJO
2019-01-06,COYOACAN,0.017289326851058162,0,0,BAJO
2019-01-06,CUAJIMALPA DE MORELOS,0.016995268774967202,0,0,BAJO
2019-01-06,CUAUHTEMOC,0.015811218719384817,0,0,BAJO
2019-01-06,GUSTAVO A. MADERO,0.01567806088298582,0,0,BAJO
2019-01-06,IZTACALCO,0.01736871209701992,0,0,BAJO
2019-01-06,IZTAPALAPA,0.022016789654813462,0,0,BAJO
2019-01-06,LA MAGDALENA CONTRERAS,0.014424095041813025,0,0,BAJO
2019-01-06,MIGUEL HIDALGO,0.017210667643237004,0,0,BAJO
2019-01-06,MILPA ALTA,0.013568320791288207,0,0,BAJO
2019-01-06,TLAHUAC,0.0255545209959961,0,0,BAJO
2019-01-06,TLALPAN,0.011566299428334205,0,0,BAJO
2019-01-06,VENUSTIANO CARRANZA,0.017414442515787238,0,0,BAJO
2019-01-06,XOCHIMILCO,0.014471392814249596,0,0,BAJO
2019-01-07,ALVARO OBREGON,0.020660743978128778,0,0,BAJO
2019-01-07,AZCAPOTZALCO,0.023717238262993316,0,0,BAJO
2019-01-07,BENITO JUAREZ,0.023445544352711074,0,0,BAJO
2019-01-07,COYOACAN,0.023687532552830414,0,0,BAJO
2019-01-07,CUAJIMALPA DE MORELOS,0.02305982849323988,0,0,BAJO
2019-01-07,CUAUHTEMOC,0.021674490194358707,0,0,BAJO
2019-01-07,GUSTAVO A. MADERO,0.021502587655615364,0,0,BAJO
2019-01-07,IZTACALCO,0.026205693022653874,0,0,BAJO
2019-01-07,IZTAPALAPA,0.031101099978769593,0,0,BAJO
2019-01-07,LA MAGDALENA CONTRERAS,0.018112076129459156,0,0,BAJO
2019-01-07,MIGUEL HIDALGO,0.023580462668198306,0,0,BAJO
2019-01-07,MILPA ALTA,0.022459226575648625,0,0,BAJO
2019-01-07,TLAHUAC,0.04725994456441466,0,0,BAJO
2019-01-07,TLALPAN,0.013105180964920755,0,0,BAJO
2019-01-07,VENUSTIANO CARRANZA,0.02391471731191438,0,0,BAJO
2019-01-07,XOCHIMILCO,0.020950730387399263,0,0,BAJO
2019-01-08,ALVARO OBREGON,0.019119694009522868,0,0,BAJO
2019-01-08,AZCAPOTZALCO,0.02221533561095461,0,0,BAJO
2019-01-08,BENITO JUAREZ,0.024189305670901246,0,0,BAJO
2019-01-08,COYOACAN,0.022187468274242516,0,0,BAJO
2019-01-08,CUAJIMALPA DE MORELOS,0.020576993387315955,0,0,BAJO
2019-01-08,CUAUHTEMOC,0.020299255641804334,0,0,BAJO
2019-01-08,GUSTAVO A. MADERO,0.020044308040229025,0,0,BAJO
2019-01-08,IZTACALCO,0.022771452826117117,0,0,BAJO
2019-01-08,IZTAPALAPA,0.023804690654784733,0,0,BAJO
2019-01-08,LA MAGDALENA CONTRERAS,0.010952876602368461,0,0,BAJO
2019-01-08,MIGUEL HIDALGO,0.0243283973648802,0,0,BAJO
2019-01-08,MILPA ALTA,0.005264168683050066,0,0,BAJO
2019-01-08,TLAHUAC,0.022190731648844598,0,0,BAJO
2019-01-08,TLALPAN,0.00473059089685691,0,0,BAJO
2019-01-08,VENUSTIANO CARRANZA,0.021847382919042844,0,0,BAJO
2019-01-08,XOCHIMILCO,0.008526587249059706,0,0,BAJO
2019-01-09,ALVARO OBREGON,0.015097151396926993,0,0,BAJO
2019-01-09,AZCAPOTZALCO,0.01759280229590827,0,0,BAJO
2019-01-09,BENITO JUAREZ,0.017768490530905665,0,0,BAJO
2019-01-09,COYOACAN,0.01757062935255842,0,0,BAJO
2019-01-09,CUAJIMALPA DE MORELOS,0.016140252568337225,0,0,BAJO
2019-01-09,CUAUHTEMOC,0.016068865204211812,0,0,BAJO
2019-01-09,GUSTAVO A. MADERO,0.015806390008919088,0,0,BAJO
2019-01-09,IZTACALCO,0.01803533787893027,0,0,BAJO
2019-01-09,IZTAPALAPA,0.016052856375092597,0,0,BAJO
2019-01-09,LA MAGDALENA CONTRERAS,0.007962336969803871,0,0,BAJO
2019-01-09,MIGUEL HIDALGO,0.017871337867571908,0,0,BAJO
2019-01-09,MILPA ALTA,0.002570597056592673,0,0,BAJO
2019-01-09,TLAHUAC,0.01226576953563211,0,0,BAJO
2019-01-09,TLALPAN,0.0034367571124093357,0,0,BAJO
2019-01-09,VENUSTIANO CARRANZA,0.01695314999300771,0,0,BAJO
2019-01-09,XOCHIMILCO,0.0053981662822260666,0,0,BAJO
2019-01-10,ALVARO OBREGON,0.04046840413127868,0,0,BAJO
2019-01-10,AZCAPOTZALCO,0.04694805089791611,0,0,BAJO
2019-01-10,BENITO JUAREZ,0.04740274643073405,0,0,BAJO
2019-01-10,COYOACAN,0.04689064621980682,0,0,BAJO
2019-01-10,CUAJIMALPA DE MORELOS,0.04321623733599912,0,0,BAJO
2019-01-10,CUAUHTEMOC,0.04299256177880191,0,0,BAJO
2019-01-10,GUSTAVO A. MADERO,0.04244676673556108,0,0,BAJO
2019-01-10,IZTACALCO,0.050750821250556556,0,0,BAJO
2019-01-10,IZTAPALAPA,0.04854433414744903,0,0,BAJO
2019-01-10,LA MAGDALENA CONTRERAS,0.021775946017499975,0,0,BAJO
2019-01-10,MIGUEL HIDALGO,0.047668797891253965,0,0,BAJO
2019-01-10,MILPA ALTA,0.005721428911400983,0,0,BAJO
2019-01-10,TLAHUAC,0.03515154409568153,0,0,BAJO
2019-01-10,TLALPAN,0.00886162112599064,0,0,BAJO
2019-01-10,VENUSTIANO CARRANZA,0.0460840563874953,0,0,BAJO
2019-01-10,XOCHIMILCO,0.015596476898424102,0,0,BAJO
2019-01-11,ALVARO OBREGON,0.03835488377512054,0,0,BAJO
2019-01-11,AZCAPOTZALCO,0.044063502231092594,0,0,BAJO
2019-01-11,BENITO JUAREZ,0.047191076603009884,0,0,BAJO
2019-01-11,COYOACAN,0.044009461701792214,0,0,BAJO
2019-01-11,CUAJIMALPA DE MORELOS,0.04226638752388626,0,0,BAJO
2019-01-11,CUAUHTEMOC,0.04034075647238586,0,0,BAJO
2019-01-11,GUSTAVO A. MADERO,0.03983271521012054,0,0,BAJO
2019-01-11,IZTACALCO,0.047644305801769475,0,0,BAJO
2019-01-11,IZTAPALAPA,0.04447003457295122,0,0,BAJO
2019-01-11,LA MAGDALENA CONTRERAS,0.029760529906593603,0,0,BAJO
2019-01-11,MIGUEL HIDALGO,0.04722401196974829,0,0,BAJO
2019-01-11,MILPA ALTA,0.018777156403761777,0,0,BAJO
2019-01-11,TLAHUAC,0.041657264229728326,0,0,BAJO
2019-01-11,TLALPAN,0.01898299967630932,0,0,BAJO
2019-01-11,VENUSTIANO CARRANZA,0.043282101320757584,0,0,BAJO
2019-01-11,XOCHIMILCO,0.027765501099865537,0,0,BAJO
2019-01-12,ALVARO OBREGON,0.308064492183138,0,0,BAJO
2019-01-12,AZCAPOTZALCO,0.31773269241087293,0,0,BAJO
2019-01-12,BENITO JUAREZ,0.33350806476779143,0,0,MEDIO
2019-01-12,COYOACAN,0.3174544774293149,0,0,BAJO
2019-01-12,CUAJIMALPA DE MORELOS,0.30905631751256696,0,0,BAJO
2019-01-12,CUAUHTEMOC,0.29809885603844444,0,0,BAJO
2019-01-12,GUSTAVO A. MADERO,0.29486145966731564,0,0,BAJO
2019-01-12,IZTACALCO,0.33574216082236924,0,0,MEDIO
2019-01-12,IZTAPALAPA,0.306026319322302,0,0,BAJO
2019-01-12,LA MAGDALENA CONTRERAS,0.24178703350110722,0,0,BAJO
2019-01-12,MIGUEL HIDALGO,0.33367084698891936,0,0,MEDIO
2019-01-12,MILPA ALTA,0.17500909262950193,0,0,BAJO
2019-01-12,TLAHUAC,0.31350917926261257,0,0,BAJO
2019-01-12,TLALPAN,0.18040131832711032,0,0,BAJO
2019-01-12,VENUSTIANO CARRANZA,0.3110160754911011,0,0,BAJO
2019-01-12,XOCHIMILCO,0.22546518150838782,0,0,BAJO
2019-01-13,ALVARO OBREGON,0.3043548002847081,0,0,BAJO
2019-01-13,AZCAPOTZALCO,0.3314011531536476,0,0,MEDIO
2019-01-13,BENITO JUAREZ,0.347509501928277,0,0,MEDIO
2019-01-13,COYOACAN,0.3311167782249501,0,0,MEDIO
2019-01-13,CUAJIMALPA DE MORELOS,0.3200497396683775,0,0,BAJO
2019-01-13,CUAUHTEMOC,0.3113080823007813,0,0,BAJO
2019-01-13,GUSTAVO A. MADERO,0.3073305607994046,0,0,BAJO
2019-01-13,IZTACALCO,0.3497881663219623,0,0,MEDIO
2019-01-13,IZTAPALAPA,0.28482266769833936,0,0,BAJO
2019-01-13,LA MAGDALENA CONTRERAS,0.23463434893612733,0,0,BAJO
2019-01-13,MIGUEL HIDALGO,0.34767555317992865,0,0,MEDIO
2019-01-13,MILPA ALTA,0.0972660784343215,0,0,BAJO
2019-01-13,TLAHUAC,0.21809293966070764,0,0,BAJO
2019-01-13,TLALPAN,0.15818613684336638,0,0,BAJO
2019-01-13,VENUSTIANO CARRANZA,0.32089741208632244,0,0,BAJO
2019-01-13,XOCHIMILCO,0.190602129876387,0,0,BAJO
2019-01-14,ALVARO OBREGON,0.09017168732163634,0,0,BAJO
2019-01-14,AZCAPOTZALCO,0.10091221070475896,0,0,BAJO
2019-01-14,BENITO JUAREZ,0.10911361224427231,0,0,BAJO
2019-01-14,COYOACAN,0.10079580104114914,0,0,BAJO
2019-01-14,CUAJIMALPA DE MORELOS,0.09645348381892685,0,0,BAJO
2019-01-14,CUAUHTEMOC,0.09285307128143802,0,0,BAJO
2019-01-14,GUSTAVO A. MADERO,0.0915394664538738,0,0,BAJO
2019-01-14,IZTACALCO,0.10121911967655299,0,0,BAJO
2019-01-14,IZTAPALAPA,0.0911482621102094,0,0,BAJO
2019-01-14,LA MAGDALENA CONTRERAS,0.06576097519631993,0,0,BAJO
2019-01-14,MIGUEL HIDALGO,0.10769090977671168,0,0,BAJO
2019-01-14,MILPA ALTA,0.01879339768846962,0,0,BAJO
2019-01-14,TLAHUAC,0.06003958238307723,0,0,BAJO
2019-01-14,TLALPAN,0.04200892306112614,0,0,BAJO
2019-01-14,VENUSTIANO CARRANZA,0.09803721405443502,0,0,BAJO
2019-01-14,XOCHIMILCO,0.05245310036115474,0,0,BAJO
2019-01-15,ALVARO OBREGON,0.06648336111984837,0,0,BAJO
2019-01-15,AZCAPOTZALCO,0.06599084188014272,0,0,BAJO
2019-01-15,BENITO JUAREZ,0.06440771288926136,0,0,BAJO
2019-01-15,COYOACAN,0.06496675727909126,0,0,BAJO
2019-01-15,CUAJIMALPA DE MORELOS,0.060254740238869293,0,0,BAJO
2019-01-15,CUAUHTEMOC,0.05966004193271073,0,0,BAJO
2019-01-15,GUSTAVO A. MADERO,0.05890028937872857,0,0,BAJO
2019-01-15,IZTACALCO,0.06525052143982207,0,0,BAJO
2019-01-15,IZTAPALAPA,0.06951042687509432,0,0,BAJO
2019-01-15,LA MAGDALENA CONTRERAS,0.031866919175146176,0,0,BAJO
2019-01-15,MIGUEL HIDALGO,0.06468546363188685,0,0,BAJO
2019-01-15,MILPA ALTA,0.011365901307125581,0,0,BAJO
2019-01-15,TLAHUAC,0.04151732200457649,0,0,BAJO
2019-01-15,TLALPAN,0.01454549993513098,0,0,BAJO
2019-01-15,VENUSTIANO CARRANZA,0.06378097759297409,0,0,BAJO
2019-01-15,XOCHIMILCO,0.023268339912813144,0,0,BAJO
2019-01-16,ALVARO OBREGON,0.09269599077021483,0,0,BAJO
2019-01-16,AZCAPOTZALCO,0.0971871761788943,0,0,BAJO
2019-01-16,BENITO JUAREZ,0.09660473486897214,0,0,BAJO
2019-01-16,COYOACAN,0.09741414437546274,0,0,BAJO
2019-01-16,CUAJIMALPA DE MORELOS,0.08973124075317532,0,0,BAJO
2019-01-16,CUAUHTEMOC,0.08971130430012238,0,0,BAJO
2019-01-16,GUSTAVO A. MADERO,0.09686034245176586,0,0,BAJO
2019-01-16,IZTACALCO,0.09782480590817988,0,0,BAJO
2019-01-16,IZTAPALAPA,0.10104472570989075,0,0,BAJO
2019-01-16,LA MAGDALENA CONTRERAS,0.04454485365802572,0,0,BAJO
2019-01-16,MIGUEL HIDALGO,0.09700693526582573,0,0,BAJO
2019-01-16,MILPA ALTA,0.01818775876978895,0,0,BAJO
2019-01-16,TLAHUAC,0.08511376640318706,0,0,BAJO
2019-01-16,TLALPAN,0.017058424489285885,0,0,BAJO
2019-01-16,VENUSTIANO CARRANZA,0.09534105439033487,0,0,BAJO
2019-01-16,XOCHIMILCO,0.031777776967578525,0,0,BAJO
2019-01-17,ALVARO OBREGON,0.07829100943070462,0,0,BAJO
2019-01-17,AZCAPOTZALCO,0.08114504616759698,0,0,BAJO
2019-01-17,BENITO JUAREZ,0.08014635454883676,0,0,BAJO
2019-01-17,COYOACAN,0.08133792533342743,0,0,BAJO
2019-01-17,CUAJIMALPA DE MORELOS,0.07868217790592756,0,0,BAJO
2019-01-17,CUAUHTEMOC,0.07480093280799995,0,0,BAJO
2019-01-17,GUSTAVO A. MADERO,0.07524629415721126,0,0,BAJO
2019-01-17,IZTACALCO,0.08168694907426534,0,0,BAJO
2019-01-17,IZTAPALAPA,0.07708349502322989,0,0,BAJO
2019-01-17,LA MAGDALENA CONTRERAS,0.05867733499049405,0,0,BAJO
2019-01-17,MIGUEL HIDALGO,0.08099188757846246,0,0,BAJO
2019-01-17,MILPA ALTA,0.03795611064244749,0,0,BAJO
2019-01-17,TLAHUAC,0.07229306695526977,0,0,BAJO
2019-01-17,TLALPAN,0.03940870141235969,0,0,BAJO
2019-01-17,VENUSTIANO CARRANZA,0.07914225952069888,0,0,BAJO
2019-01-17,XOCHIMILCO,0.04969620651529882,0,0,BAJO
2019-01-18,ALVARO OBREGON,0.08709548699131912,0,0,BAJO
2019-01-18,AZCAPOTZALCO,0.08523986782637534,0,0,BAJO
2019-01-18,BENITO JUAREZ,0.08472230742426258,0,0,BAJO
2019-01-18,COYOACAN,0.08597555211383826,0,0,BAJO
2019-01-18,CUAJIMALPA DE MORELOS,0.08289271503202963,0,0,BAJO
2019-01-18,CUAUHTEMOC,0.07909793281037758,0,0,BAJO
2019-01-18,GUSTAVO A. MADERO,0.07973060520089065,0,0,BAJO
2019-01-18,IZTACALCO,0.08634260569743643,0,0,BAJO
2019-01-18,IZTAPALAPA,0.0908958814669503,0,0,BAJO
2019-01-18,LA MAGDALENA CONTRERAS,0.0601569915166926,0,0,BAJO
2019-01-18,MIGUEL HIDALGO,0.08561162306675435,0,0,BAJO
2019-01-18,MILPA ALTA,0.03251953056856123,0,0,BAJO
2019-01-18,TLAHUAC,0.07027416190228113,0,0,BAJO
2019-01-18,TLALPAN,0.038910931230156244,0,0,BAJO
2019-01-18,VENUSTIANO CARRANZA,0.0845916143303516,0,0,BAJO
2019-01-18,XOCHIMILCO,0.05049315104250308,0,0,BAJO
2019-01-19,ALVARO OBREGON,0.034670493974221436,0,0,BAJO
2019-01-19,AZCAPOTZALCO,0.03683914658416507,0,0,BAJO
2019-01-19,BENITO JUAREZ,0.036603706758223005,0,0,BAJO
2019-01-19,COYOACAN,0.03717407210269971,0,0,BAJO
2019-01-19,CUAJIMALPA DE MORELOS,0.03466621266703855,0,0,BAJO
2019-01-19,CUAUHTEMOC,0.034054878713974446,0,0,BAJO
2019-01-19,GUSTAVO A. MADERO,0.03612612240583824,0,0,BAJO
2019-01-19,IZTACALCO,0.037341290325393815,0,0,BAJO
2019-01-19,IZTAPALAPA,0.03428258850802511,0,0,BAJO
2019-01-19,LA MAGDALENA CONTRERAS,0.019249306675341513,0,0,BAJO
2019-01-19,MIGUEL HIDALGO,0.03700835256728847,0,0,BAJO
2019-01-19,MILPA ALTA,0.01359984063929094,0,0,BAJO
2019-01-19,TLAHUAC,0.03235783224732817,0,0,BAJO
2019-01-19,TLALPAN,0.008757013305448286,0,0,BAJO
2019-01-19,VENUSTIANO CARRANZA,0.03578508746726436,0,0,BAJO
2019-01-19,XOCHIMILCO,0.015515785976078965,0,0,BAJO
2019-01-20,ALVARO OBREGON,0.003388315141558286,0,0,BAJO
2019-01-20,AZCAPOTZALCO,0.0035960979999140764,0,0,BAJO
2019-01-20,BENITO JUAREZ,0.003572327260288422,0,0,BAJO
2019-01-20,COYOACAN,0.0036299312011620556,0,0,BAJO
2019-01-20,CUAJIMALPA DE MORELOS,0.0034212826058526405,0,0,BAJO
2019-01-20,CUAUHTEMOC,0.003315659164355406,0,0,BAJO
2019-01-20,GUSTAVO A. MADERO,0.0035110362951613953,0,0,BAJO
2019-01-20,IZTACALCO,0.003646831050075846,0,0,BAJO
2019-01-20,IZTAPALAPA,0.002742578160308881,0,0,BAJO
2019-01-20,LA MAGDALENA CONTRERAS,0.002077079250985906,0,0,BAJO
2019-01-20,MIGUEL HIDALGO,0.0036131880416662094,0,0,BAJO
2019-01-20,MILPA ALTA,0.0012332203148868789,0,0,BAJO
2019-01-20,TLAHUAC,0.0020652076631976863,0,0,BAJO
2019-01-20,TLALPAN,0.00107244762034866,0,0,BAJO
2019-01-20,VENUSTIANO CARRANZA,0.003420613863202655,0,0,BAJO
2019-01-20,XOCHIMILCO,0.0016036805813550617,0,0,BAJO
2019-01-21,ALVARO OBREGON,0.03982319808938297,0,0,BAJO
2019-01-21,AZCAPOTZALCO,0.04217184906987808,0,0,BAJO
2019-01-21,BENITO JUAREZ,0.042334774577022234,0,0,BAJO
2019-01-21,COYOACAN,0.042553115207417974,0,0,BAJO
2019-01-21,CUAJIMALPA DE MORELOS,0.0401931290892821,0,0,BAJO
2019-01-21,CUAUHTEMOC,0.039000860738718175,0,0,BAJO
2019-01-21,GUSTAVO A. MADERO,0.04138149235451199,0,0,BAJO
2019-01-21,IZTACALCO,0.042743455540554906,0,0,BAJO
2019-01-21,IZTAPALAPA,0.04102121646896904,0,0,BAJO
2019-01-21,LA MAGDALENA CONTRERAS,0.024739053836603398,0,0,BAJO
2019-01-21,MIGUEL HIDALGO,0.04236447135394977,0,0,BAJO
2019-01-21,MILPA ALTA,0.01716908758430167,0,0,BAJO
2019-01-21,TLAHUAC,0.03663305937256253,0,0,BAJO
2019-01-21,TLALPAN,0.012900434817837881,0,0,BAJO
2019-01-21,VENUSTIANO CARRANZA,0.04108600455378577,0,0,BAJO
2019-01-21,XOCHIMILCO,0.020371506304130645,0,0,BAJO
2019-01-22,ALVARO OBREGON,0.006345317379722504,0,0,BAJO
2019-01-22,AZCAPOTZALCO,0.007295935289921718,0,0,BAJO
2019-01-22,BENITO JUAREZ,0.0072478859760750575,0,0,BAJO
2019-01-22,COYOACAN,0.0072866436616642145,0,0,BAJO
2019-01-22,CUAJIMALPA DE MORELOS,0.00710578293583202,0,0,BAJO
2019-01-22,CUAUHTEMOC,0.006657896428522902,0,0,BAJO
2019-01-22,GUSTAVO A. MADERO,0.007137168771153798,0,0,BAJO
2019-01-22,IZTACALCO,0.0073204429636721325,0,0,BAJO
2019-01-22,IZTAPALAPA,0.010537473346142925,0,0,BAJO
2019-01-22,LA MAGDALENA CONTRERAS,0.005658556217298453,0,0,BAJO
2019-01-22,MIGUEL HIDALGO,0.007253156595789458,0,0,BAJO
2019-01-22,MILPA ALTA,0.00508651313317551,0,0,BAJO
2019-01-22,TLAHUAC,0.011706063125513455,0,0,BAJO
2019-01-22,TLALPAN,0.004173743800297036,0,0,BAJO
2019-01-22,VENUSTIANO CARRANZA,0.007343117688486332,0,0,BAJO
2019-01-22,XOCHIMILCO,0.005509619092232216,0,0,BAJO
2019-01-23,ALVARO OBREGON,0.01686601108374659,0,0,BAJO
2019-01-23,AZCAPOTZALCO,0.019395267434219845,0,0,BAJO
2019-01-23,BENITO JUAREZ,0.02123069924002022,0,0,BAJO
2019-01-23,COYOACAN,0.01937086756205773,0,0,BAJO
2019-01-23,CUAJIMALPA DE MORELOS,0.018764071053331572,0,0,BAJO
2019-01-23,CUAUHTEMOC,0.01771801177052368,0,0,BAJO
2019-01-23,GUSTAVO A. MADERO,0.01753837972304214,0,0,BAJO
2019-01-23,IZTACALCO,0.019459621100444035,0,0,BAJO
2019-01-23,IZTAPALAPA,0.023970468017018572,0,0,BAJO
2019-01-23,LA MAGDALENA CONTRERAS,0.015614350866997542,0,0,BAJO
2019-01-23,MIGUEL HIDALGO,0.019282924039148802,0,0,BAJO
2019-01-23,MILPA ALTA,0.00995306137562739,0,0,BAJO
2019-01-23,TLAHUAC,0.025627718376257436,0,0,BAJO
2019-01-23,TLALPAN,0.009726740932864792,0,0,BAJO
2019-01-23,VENUSTIANO CARRANZA,0.019328648974673214,0,0,BAJO
2019-01-23,XOCHIMILCO,0.01269473137005204,0,0,BAJO
2019-01-24,ALVARO OBREGON,0.012410625304533207,0,0,BAJO
2019-01-24,AZCAPOTZALCO,0.01432584586087072,0,0,BAJO
2019-01-24,BENITO JUAREZ,0.014542926278211282,0,0,BAJO
2019-01-24,COYOACAN,0.014307730432331968,0,0,BAJO
2019-01-24,CUAJIMALPA DE MORELOS,0.013682825984917683,0,0,BAJO
2019-01-24,CUAUHTEMOC,0.013081133393683822,0,0,BAJO
2019-01-24,GUSTAVO A. MADERO,0.012977030854795887,0,0,BAJO
2019-01-24,IZTACALCO,0.014373625694030435,0,0,BAJO
2019-01-24,IZTAPALAPA,0.0218342529955123,0,0,BAJO
2019-01-24,LA MAGDALENA CONTRERAS,0.00952720149611735,0,0,BAJO
2019-01-24,MIGUEL HIDALGO,0.014242439643510222,0,0,BAJO
2019-01-24,MILPA ALTA,0.006517959849822773,0,0,BAJO
2019-01-24,TLAHUAC,0.022826877455879024,0,0,BAJO
2019-01-24,TLALPAN,0.005593731440381709,0,0,BAJO
2019-01-24,VENUSTIANO CARRANZA,0.014449565315437266,0,0,BAJO
2019-01-24,XOCHIMILCO,0.008325053122452387,0,0,BAJO
2019-01-25,ALVARO OBREGON,0.009987590274066642,0,0,BAJO
2019-01-25,AZCAPOTZALCO,0.011508876778909513,0,0,BAJO
2019-01-25,BENITO JUAREZ,0.011683777470541187,0,0,BAJO
2019-01-25,COYOACAN,0.011494281946457182,0,0,BAJO
2019-01-25,CUAJIMALPA DE MORELOS,0.01108622056158319,0,0,BAJO
2019-01-25,CUAUHTEMOC,0.010506310060659085,0,0,BAJO
2019-01-25,GUSTAVO A. MADERO,0.010421103366501896,0,0,BAJO
2019-01-25,IZTACALCO,0.011547371470058757,0,0,BAJO
2019-01-25,IZTAPALAPA,0.0169418897707328,0,0,BAJO
2019-01-25,LA MAGDALENA CONTRERAS,0.00826335005692709,0,0,BAJO
2019-01-25,MIGUEL HIDALGO,0.011441680802281433,0,0,BAJO
2019-01-25,MILPA ALTA,0.008870445947488521,0,0,BAJO
2019-01-25,TLAHUAC,0.021322473404925296,0,0,BAJO
2019-01-25,TLALPAN,0.005858951709977408,0,0,BAJO
2019-01-25,VENUSTIANO CARRANZA,0.011600318604460981,0,0,BAJO
2019-01-25,XOCHIMILCO,0.00809324771678104,0,0,BAJO
